TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE
h_h000163,h000163,1;2;3;6;7
h_h000168,h000168,22;23;24;5;7
h_h000171,h000171,1;2;21;26;27
h_h000172,h000172,22;24;26;27
h_h000173,h000173,28;23;22;10;21;27
h_h000176,h000176,1;24;28;3;22;3
h_h000179,h000179,2;21;6
h_h000181,h000181,1;22;26;28
h_h000185,h000185,2;22;24
h_h000186,h000186,22;23;26;4;5
h_h000188,h000188,9;2;21;10
h_h000192,h000192,2;6;12
h_h000194,h000194,5;24;21;11;22;27;7
h_h000200,h000200,2;22;4;6
h_h000202,h000202,24;25;26;27;28
h_h000203,h000203,1;3;2;4;5;6;7;9;8;11;12;22;23;24;26;27;28
h_h000204,h000204,1;21;22;5;6
h_h000209,h000209,21;3
h_h000212,h000212,2;26
h_h000215,h000215,24;4;5;6;8
h_h000217,h000217,2;21;22;24;23;26;27
h_h000218,h000218,11;2;5;6;8
h_h000221,h000221,11;2;28
h_h000222,h000222,1;10;2;6
h_h000224,h000224,26;21
h_h000225,h000225,2
h_h000228,h000228,21;24;28
h_h000230,h000230,21;22
h_h000231,h000231,1;3;4;6;8
h_h000232,h000232,23;1;6
h_h000233,h000233,1;3;2;23;22;12;24;26;5;21;28
h_h000234,h000234,21;22;24;26;6
h_h000237,h000237,1;3;7;10;21;23
h_h000238,h000238,2;11;9
h_h000245,h000245,12;2;21;26;6
h_h000247,h000247,1;22;24;5
h_h000248,h000248,21;22;26;4;5
h_h000249,h000249,28;5
h_h000250,h000250,1;2;22;26;6
h_h000256,h000256,26
h_h000257,h000257,22;5;27
h_h000258,h000258,2;21;22;23;24
h_h000259,h000259,28
h_h000261,h000261,1;2;3;6;9
h_h000263,h000263,1;2;22;24;25
h_h000267,h000267,2;21;4;5;6
h_h000271,h000271,21;22;23;28
h_h000275,h000275,2;21;22;24;9
h_h000276,h000276,22;24;28;5;6
h_h000280,h000280,1;2;22;6
h_h000281,h000281,2;21;24
h_h000282,h000282,21;22;23;28;4
h_h000283,h000283,1;2;22;23;6
h_h000286,h000286,1;12;2;22;6
h_h000291,h000291,22;21;26;2
h_h000292,h000292,1;2;4;5;6
h_h000294,h000294,21;22;23;27;26;24
h_h000300,h000300,2;22;5;8
h_h000301,h000301,5;2;6
h_h000304,h000304,11;2;22;23;26
h_h000306,h000306,1;2;22;5;6
h_h000307,h000307,1;22;25;3;6
h_h000311,h000311,12;2;22;26;6
h_h000312,h000312,11;22
h_h000313,h000313,10;22;26
h_h000314,h000314,21;22;23;24;26
h_h000317,h000317,21;22;1;2
h_h000319,h000319,2;21;22;5;6
h_h000321,h000321,2;22;5;24;26;27
h_h000322,h000322,1;10;2;4;5
h_h000323,h000323,28;25
h_h000324,h000324,1;5;6;6;22;28;3;9;21
h_h000328,h000328,5;22
h_h000329,h000329,1;2;3;4;6
h_h000334,h000334,21;22
h_h000335,h000335,22;24;26;3;8
h_h000336,h000336,1;27;28;3;4
h_h000337,h000337,21;24;28
h_h000339,h000339,22;24
h_h000340,h000340,1;2;22;28;5
h_h000342,h000342,11;3;5;6
h_h000343,h000343,24;27;28;3;5
h_h000344,h000344,2;4;6
h_h000346,h000346,23
h_h000351,h000351,1;22;27;4;7
h_h000353,h000353,1;21;6;8;9
h_h000453,h000453,1;2;10;23;4;27
h_h000455,h000455,2;5;22;26;27;28;6
h_h000456,h000456,2;5;11;13;21;22;23;28;1
h_h000458,h000458,1;2;22;24;3
h_h000459,h000459,1;6;4;5;21;27
h_h000461,h000461,12;2;22;23;4
h_h000464,h000464,1;21;23;5
h_h000468,h000468,23;24;26;4;6
h_h000473,h000473,2;23;28;5
h_h000475,h000475,22;23;6
h_h000476,h000476,1;7;24;27;21;22
h_h000478,h000478,2;28;9;24;26
h_h000479,h000479,12;13;3;6;9
h_h000480,h000480,23
h_h000481,h000481,1;6;22;21
h_h000482,h000482,2;6
h_h000484,h000484,1;13;3;4;6
h_h000486,h000486,21;22;23;27;28
h_h000487,h000487,22;24;3;4;8
h_h000488,h000488,1;2;22;23;6
h_h000489,h000489,2;22;26
h_h000490,h000490,1;21;3;4;7
h_h000491,h000491,2;3;1;22;23;6
h_h000494,h000494,12;22;26;28;6
h_h000495,h000495,1;2;22;5;6
h_h000496,h000496,2;22;4;1;24;26;6;28
h_h000498,h000498,21
h_h000500,h000500,22;23;26
h_h000505,h000505,2;22;24;26;5
h_h000511,h000511,5;22;27
h_h000512,h000512,2;5;6;10;22;1;12
h_h000513,h000513,3;4;5;6;8
h_h000516,h000516,1;3;2;5;13;22
h_h000518,h000518,2;21;22;23;26
h_h000520,h000520,1;12;22;28;3
h_h000521,h000521,21
h_h000522,h000522,10;2;21;22
h_h000523,h000523,2;12;13;26;9;22
h_h000527,h000527,2;22;3;5;7
h_h000529,h000529,2
h_h000530,h000530,2
h_h000531,h000531,2;22;24;5;7
h_h000533,h000533,1;12;21;3;4
h_h000534,h000534,22;23;26;24;2;1
h_h000536,h000536,1;12;21;22
h_h000537,h000537,10;2;22;23;26
h_h000539,h000539,5;8
h_h000544,h000544,22;23;5
h_h000549,h000549,22;28;6;9
h_h000551,h000551,22;6
h_h000553,h000553,21
h_h000555,h000555,21;27;3;6;9
h_h000557,h000557,22;24;26;5
h_h000571,h000571,1;2;22;24;4
h_h000574,h000574,2;1;12;22;28;27;24;25;26
h_h000580,h000580,1;2;4;6;9
h_h000581,h000581,1;2;21;22;4
h_h000583,h000583,21;23;26;5;6
h_h000584,h000584,10;21;4
h_h000585,h000585,2;22;23;24;26
h_h000588,h000588,2;22;5
h_h000589,h000589,2;26;3
h_h000590,h000590,1;21;22;6;8
h_h000592,h000592,1;2;3;5;6;10;21;23;22
h_h000595,h000595,2;6;21;24
h_h000597,h000597,2;24;3;5;8
h_h000599,h000599,1;2;28;3;6
h_h000601,h000601,11;2;22;26;9
h_h000602,h000602,2;23;6;22
h_h000603,h000603,1;2;4;6
h_h000609,h000609,2;23;9
h_h000614,h000614,23;6
h_h000615,h000615,2;23;27;5
h_h000616,h000616,21;22;23;6
h_h000617,h000617,4;5;21;22;23;24;26
h_h000619,h000619,2;21;22;23;5
h_h000620,h000620,22;2;24;21;1;5
h_h000624,h000624,2;9
h_h000627,h000627,1;22;23;4;7
h_h000628,h000628,22;1;5;6;21;26;27
h_h000629,h000629,12;13;2;22;3
h_h000630,h000630,21;22;2
h_h000635,h000635,1;22;3;4;5
h_h000637,h000637,2;5;22;24
h_h000638,h000638,21;22;27;28
h_h000645,h000645,2;5;6;11;12;22;23;24;27;28
h_h000647,h000647,12;21;3;5;7
h_h000648,h000648,22;24;3
h_h000649,h000649,11;22;27;3;9
h_h000652,h000652,1;22;23;24;6
h_h000653,h000653,1;12;2;3;6
h_h000656,h000656,22;24;26;28;5
h_h000660,h000660,23;24;26;27;28
h_h000665,h000665,1;2;21;3;5
h_h000667,h000667,21;22;24;26;6
h_h000669,h000669,1;5;11;27;22;21;8;24
h_h000673,h000673,21;22;23;26;27
h_h000674,h000674,6;28;23;4
h_h000676,h000676,26;5;1
h_h000677,h000677,22;26;24
h_h000678,h000678,11;21;26;27;5
h_h000683,h000683,2;22;24;6
h_h000689,h000689,2;21;27;6
h_h000690,h000690,5;6;22;23
h_h000691,h000691,22;5
h_h000693,h000693,23;24
h_h000695,h000695,10;21;22
h_h000701,h000701,1;2;24;5
h_h000703,h000703,1;2;21;22;23
h_h000705,h000705,2;22;23;26
h_h000707,h000707,1;2;3;5;6
h_h000713,h000713,2;23;6
h_h000714,h000714,5
h_h000716,h000716,1;2;3;5;6
h_h000717,h000717,28;22;25;28
h_h000719,h000719,1;21;22;24;5
h_h000722,h000722,22
h_h000723,h000723,1;12;22;26;5
h_h000724,h000724,1;13;2;3;6
h_h000725,h000725,2;1;10;21;22;24;23;26;12;6
h_h000734,h000734,1;10;22;4;5
h_h000739,h000739,2;2;11;22
h_h000740,h000740,2;21;23;28;5
h_h000742,h000742,2;5;10;9;3;4;1;6;7
h_h000745,h000745,22;2;6;28
h_h000753,h000753,2;21;22;23;27
h_h000756,h000756,1;11;2;5;6
h_h000758,h000758,1;21;22;23;27
h_h000759,h000759,21;22;23
h_h000760,h000760,2;23;26;4;6
h_h000761,h000761,1;2;26;28
h_h000763,h000763,2;21;5
h_h000765,h000765,28
h_h000768,h000768,1;2;3;5;6
h_h000771,h000771,21;22;23;26
h_h000772,h000772,21;28
h_h000773,h000773,1;12;2;22;5
h_h000781,h000781,2;22;23;5;9
h_h000782,h000782,2;10;22;21;24;9
h_h000788,h000788,10;4;21;9;22;24;6
h_h000789,h000789,1;2;4;12;21;22;24;26;27
h_h000791,h000791,1;2;23;4;6
h_h000794,h000794,10;2;23;5;7
h_h000797,h000797,1;2;24;26;4
h_h000799,h000799,11;22;26
h_h000800,h000800,2;21;22;23
h_h000805,h000805,12;2;22;24;6
h_h000806,h000806,1;2;3;4;6
h_h000807,h000807,13;22;28;3;6
h_h000810,h000810,2;3;4;7;22;23;27;24;1;5;6
h_h000814,h000814,1;22;26
h_h000815,h000815,1;11;2;5;6
h_h000817,h000817,1;12;2;28;6
h_h000819,h000819,1;2;22;28;3
h_h000821,h000821,1;2;22;5;6
h_h000825,h000825,23
h_h000826,h000826,1;22;23;26
h_h000829,h000829,2;23;11;26;24;22;27
h_h000831,h000831,22;23;5
h_h000832,h000832,22;23;24
h_h000833,h000833,1;21;23;28;5
h_h000834,h000834,1;2;22;24;5
h_h000835,h000835,21;22;24;1;12
h_h000837,h000837,23;28
h_h000844,h000844,8;12;21;22;24;26;27
h_h000846,h000846,1;2;3;4;5
h_h000849,h000849,6;3;23
h_h000852,h000852,22;23;5;6
h_h000855,h000855,1;10;11;2;23
h_h000857,h000857,1;2;3;4;5
h_h000858,h000858,21;22;23;26;5
h_h000861,h000861,1;21;22;23;3
h_h000866,h000866,22;1;6;2;5
h_h000868,h000868,28
h_h000869,h000869,2;23
h_h000870,h000870,9;4;27
h_h000871,h000871,10;2;22;23;5
h_h000873,h000873,12;2;3;5;7
h_h000874,h000874,1;22;23;5;7
h_h000877,h000877,26;28
h_h000881,h000881,22;23;24
h_h000884,h000884,2;23
h_h000886,h000886,22;23;26;5
h_h000890,h000890,21;22;23;5;28
h_h000891,h000891,1;3;4;6;7
h_h000892,h000892,22;24;26;6
h_h000895,h000895,10;21;22;23;9
h_h000897,h000897,1;2;22;24;6
h_h000898,h000898,2;22;23;24;6
h_h000899,h000899,1;2;6;12;27;5
h_h000904,h000904,1;21;22;23;24
h_h000908,h000908,1;21;22;23;24
h_h000909,h000909,1;11;2;22;4
h_h000912,h000912,1;3;2;4;5;6;9;10;11;12;13;21;22;23;24;27
h_h000914,h000914,1;2;22;26;6
h_h000915,h000915,1;2;22;23
h_h000917,h000917,1;22;26;5
h_h000920,h000920,2
h_h000921,h000921,1;12;2;26
h_h000922,h000922,23;24;27;28
h_h000926,h000926,1;2;3;4;6;11
h_h001023,h001023,1;23;6
h_h001024,h001024,12;21;22;23
h_h001025,h001025,2;22;28;5
h_h001026,h001026,12;2;3;4;6
h_h001032,h001032,1;2;5;23;22;21;24
h_h001034,h001034,1;2;22;5;9
h_h001036,h001036,1;28;5;6;7
h_h001038,h001038,1;2;21;23;26
h_h001041,h001041,2;21;22
h_h001049,h001049,2;6
h_h001054,h001054,5;6;23;1
h_h001057,h001057,2;22;23;26;28;1;5;21
h_h001063,h001063,21;22;3;4;9
h_h001065,h001065,21;22;24
h_h001068,h001068,2;1;5;6;22;23;24
h_h001069,h001069,21;5
h_h001073,h001073,1;2;22;24;5
h_h001074,h001074,27;22;6;3;24
h_h001075,h001075,22;4
h_h001076,h001076,21;24;27;5
h_h001078,h001078,21;22;23;24;26
h_h001079,h001079,1;2;21;22;23
h_h001081,h001081,1;21;22;26;5
h_h001082,h001082,1;22;23;24;4
h_h001084,h001084,22;24;27;5
h_h001085,h001085,1;2;3;4;6
h_h001086,h001086,21;22;26;5;7
h_h001089,h001089,12;2;21;6;9
h_h001091,h001091,2
h_h001092,h001092,22;24;26;27
h_h001096,h001096,1;12;21;3;7
h_h001098,h001098,1;26;21;22
h_h001101,h001101,1;10;22;24;27
h_h001102,h001102,4
h_h001103,h001103,4;12
h_h001106,h001106,1;21;22;23;24
h_h001113,h001113,26;23;22;10;1;24
h_h001117,h001117,1;2;4;6;9
h_h001120,h001120,21;22;24;26;27
h_h001121,h001121,1;2;21;22;3
h_h001124,h001124,1;21;22;6
h_h001125,h001125,21;22;24;26
h_h001127,h001127,1;2;22;28;6
h_h001129,h001129,1;22;28;4;6
h_h001131,h001131,2;24;26;28;8
h_h001134,h001134,1;21;28;3;9
h_h001136,h001136,1;2;6
h_h001139,h001139,1;4;6;7;22;24;26;28
h_h001140,h001140,6;1;22
h_h001146,h001146,1;2;22;26;27
h_h001148,h001148,22;23;26;27;5
h_h001150,h001150,1;2;3;4;6
h_h001151,h001151,6;1;5;2;22
h_h001152,h001152,2;21;22;26;5
h_h001156,h001156,2;21;23;26;5
h_h001157,h001157,22
h_h001160,h001160,23;26;22;1;21
h_h001161,h001161,1;2;22;27;5
h_h001162,h001162,21;22;24;26;8
h_h001167,h001167,1;12;2;6
h_h001168,h001168,1;2;22;26
h_h001171,h001171,2;21;23;27
h_h001172,h001172,1;21;22;23;24
h_h001182,h001182,5
h_h001183,h001183,2;22;23
h_h001184,h001184,5;7
h_h001185,h001185,12;2;21;22;26
h_h001187,h001187,1;27;5;7
h_h001188,h001188,22;2;1;7;10;24;26;28;27;4;23
h_h001192,h001192,1;4;7;22;24;26;6
h_h001195,h001195,1;2;28
h_h001196,h001196,1;2;3;4;5;6;9;21;22;23;24;26;27;12
h_h001198,h001198,2;6
h_h001200,h001200,10;21;22;23;4
h_h001202,h001202,22;2;5
h_h001203,h001203,21;22;24;5;8
h_h001205,h001205,1;22;4;5;7
h_h001206,h001206,1;10;2;22;6
h_h001207,h001207,1;23;7
h_h001208,h001208,1;2;4;12;22;23;22;1
h_h001210,h001210,1;2;23
h_h001211,h001211,1;21;22;26;5
h_h001213,h001213,21;22;5;8
h_h001214,h001214,22;24;12
h_h001215,h001215,21;22;26
h_h001218,h001218,1;2;5;9;27;22;23;24;26
h_h001223,h001223,21;27;28;4;8
h_h001224,h001224,2;1;22;23;4;6
h_h001228,h001228,1;2;3;5;6
h_h001229,h001229,2;3;23;6;11;10;12;22;24;2;27
h_h001230,h001230,1;2;21;22;23
h_h001233,h001233,1;23;25;26;4
h_h001234,h001234,1;22;4;5
h_h001235,h001235,1;28
h_h001236,h001236,5
h_h001240,h001240,1;2;23
h_h001242,h001242,21;22;24;27;5
h_h001245,h001245,1;21;22;26;6
h_h001247,h001247,1;21;4;6;7
h_h001250,h001250,1;2;21;22
h_h001252,h001252,1;10;22;26
h_h001253,h001253,2;3;4;5;6
h_h001254,h001254,2;22;23;24;26
h_h001255,h001255,2;5;6;21;22;23;24;26;11;23
h_h001257,h001257,21;23;27;28;6
h_h001258,h001258,2;22;27;28;3
h_h001260,h001260,1;2;23;28;3
h_h001261,h001261,1;21;22;27;6
h_h001262,h001262,21;22;23
h_h001269,h001269,2;22;23;4;5
h_h001270,h001270,21;22;6;8
h_h001275,h001275,9;23;2;28;21;22;12;11
h_h001276,h001276,1;3;4;6;7
h_h001279,h001279,2;22;23;26;27
h_h001280,h001280,1;2;22;4;9
h_h001282,h001282,22;23;24;27
h_h001283,h001283,21;23;24;28;3
h_h001285,h001285,21;22
h_h001287,h001287,21;22;24;6
h_h001288,h001288,10;2;21;22
h_h001292,h001292,1;2;22;6
h_h001293,h001293,21;22;3;4;9
h_h001297,h001297,1;4;5;7;10;22;23;24;26
h_h001298,h001298,2;22;23
h_h001299,h001299,10;24;26;4
h_h001300,h001300,2;3;4;5;6
h_h001301,h001301,1;11;24;28
h_h001303,h001303,27;5;22;26;23;1
h_h001306,h001306,21;22;5
h_h001309,h001309,1;21;22;23;24
h_h001314,h001314,1;22;24;28;6
h_h001316,h001316,1;2;4;5;6
h_h001317,h001317,1;2;22;26;5
h_h001318,h001318,22
h_h001320,h001320,21;22;23;24;9
h_h001322,h001322,1;12;22;28;3
h_h001325,h001325,3;5;6;9
h_h001326,h001326,1;22;24;28;3
h_h001329,h001329,22;24
h_h001330,h001330,1;2;23;25;6
h_h001335,h001335,21;22;24;5;7
h_h001336,h001336,23;2
h_h001338,h001338,1;10;3;4;5
h_h001340,h001340,22;28
h_h001345,h001345,24;21;26;1;26;7
h_h001354,h001354,1;22;6;26
h_h001355,h001355,1;2;4;6;8
h_h001359,h001359,1;2;22;10;23;26;12;24;3;4;21;6
h_h001364,h001364,10;2;22;23;5
h_h001365,h001365,2;22;23;26;4
h_h001366,h001366,2;22;26;5;6
h_h001371,h001371,1;2;25;4;9
h_h001372,h001372,2;22
h_h001373,h001373,10;2;5;6;8
h_h001375,h001375,22;23
h_h001382,h001382,1;22;23;24;6
h_h001385,h001385,2;21;22;24;27
h_h001389,h001389,22;23;24;26;27
h_h001391,h001391,1;13;23;24;26
h_h001392,h001392,2;3;21;27;23
h_h001393,h001393,1;22;4;6;9
h_h001396,h001396,22
h_h001397,h001397,12;22;26;4;5
h_h001398,h001398,12;2;3;6
h_h001404,h001404,10;2;21;22;23
h_h001406,h001406,2;12;22;26
h_h001415,h001415,21;22;24;27;28
h_h001416,h001416,3;6
h_h001421,h001421,22;23;24;4;6
h_h001428,h001428,1;6;24;10;23;21;22
h_h001429,h001429,2;22
h_h001433,h001433,1;5;23;11
h_h001434,h001434,1;2;24;26;28
h_h001436,h001436,4;7;22;2;24
h_h001438,h001438,11;2;4;5;6
h_h001441,h001441,12;21;22;24;28
h_h001443,h001443,2;21;22;23;28
h_h001447,h001447,2;21;22;23;27
h_h001451,h001451,1;2;22;23;3
h_h001453,h001453,1;10;24;28;5
h_h001457,h001457,1;22;24;26;27
h_h001458,h001458,1;22;26;4;6
h_h001461,h001461,10;2;22;5;9
h_h001462,h001462,1;10;23;5;7
h_h001464,h001464,5;7;21;22;24;26;27
h_h001465,h001465,5
h_h001466,h001466,21;22;26;3;4
h_h001467,h001467,5;6;10;22;21;24;27
h_h001468,h001468,1;10;21;23;24
h_h001471,h001471,21
h_h001473,h001473,1;22;23;24;26
h_h001477,h001477,21;22;23;27;28
h_h001478,h001478,24;23;22;8;6;5;2;1;28;26;12;4
h_h001481,h001481,21;22;23;24;27
h_h001482,h001482,2;21;22;6;9
h_h001487,h001487,12;2;21;27;3
h_h001491,h001491,22;8;24
h_h001492,h001492,1;2;5;8;9
h_h001493,h001493,2;22;23;24;3
h_h001494,h001494,3;21;22;23;27
h_h001497,h001497,1;2;3;4;5
h_h001502,h001502,1;2;22
h_h001504,h001504,2;28;6;9
h_h001505,h001505,1;12;21;3;5
h_h001511,h001511,2;22;21;23;5;1;7
h_h001513,h001513,7;22;28;21;5
h_h001516,h001516,1;2;3;4;5
h_h001518,h001518,2;21;22;4;5
h_h001519,h001519,26;22;21;11;9;6;5;27;2
h_h001520,h001520,1;22;23;5
h_h001526,h001526,1;4;7;22;24;26;9
h_h001528,h001528,1;2;22;4;6
h_h001529,h001529,2;22;24;26;4
h_h001530,h001530,2;21;23;5
h_h001533,h001533,27;8
h_h001535,h001535,1;2;22;4;5
h_h001537,h001537,23;24
h_h001538,h001538,1;22;23;28;5
h_h001540,h001540,27;5
h_h001541,h001541,2;22;24;3
h_h001542,h001542,21;22;24;27;28
h_h001543,h001543,1;12;2;21
h_h001551,h001551,21;24;26
h_h001553,h001553,6
h_h001557,h001557,22;24;1;6;5
h_h001560,h001560,2;22;23
h_h001562,h001562,1;24
h_h001563,h001563,1;22;26;4;6
h_h001564,h001564,21;22;24;27;5
h_h001566,h001566,11;3;5;6;9
h_h001570,h001570,1;21;22;5;6
h_h001572,h001572,21;27;28;5
h_h001574,h001574,21;22;26;28;3
h_h001581,h001581,5;22;28;23
h_h001582,h001582,1;22;26;28
h_h001595,h001595,24;5
h_h001596,h001596,12;22;26
h_h001602,h001602,2;28;6
h_h001603,h001603,1;21;4;7
h_h001607,h001607,2;22;23;24
h_h001610,h001610,1;22;23;24;26
h_h001612,h001612,1;2;22;26;6
h_h001614,h001614,22;5
h_h001615,h001615,22;24;27;28
h_h001616,h001616,1;21;22;24;26
h_h001617,h001617,2;27;1;22;24;26;27;6
h_h001618,h001618,22;24;26;8
h_h001620,h001620,2;22;6
h_h001629,h001629,22;23;24;26;4
h_h001633,h001633,13;3;4;9
h_h001643,h001643,1;2;23;3;5
h_h001645,h001645,21;5
h_h001647,h001647,1;23;26;4;5
h_h001650,h001650,10;13;21;24;5
h_h001655,h001655,22;23;24;26;27
h_h001656,h001656,22;23;26;27;28
h_h001660,h001660,1;2;22;24;4
h_h001662,h001662,21;22;23;24;28
h_h001663,h001663,22;26;21;3;2;1
h_h001666,h001666,1;2;4;5;7
h_h001667,h001667,22;23;26
h_h001668,h001668,1;2;21;4;7
h_h001670,h001670,23;22;6
h_h001671,h001671,10;21
h_h001672,h001672,5;4;11;24;26;27
h_h001675,h001675,1;5;9;11;12;21;22
h_h001676,h001676,1;2;3;4;5
h_h001681,h001681,10;24;27;6;7
h_h001683,h001683,4;1;3;2;6;22;7;28;5;6
h_h001686,h001686,22;24;26;28;5
h_h001688,h001688,1;11;21;22;23
h_h001690,h001690,1;2
h_h001693,h001693,1;10;21;22;4
h_h001695,h001695,1;2;3;4;6
h_h001697,h001697,21;22;24;26;27
h_h001699,h001699,21;27;28;6
h_h001700,h001700,2;22;23;5;6
h_h001703,h001703,22;24;26;4;12
h_h001705,h001705,1;10;11;2;7
h_h001706,h001706,1;22;5;6
h_h001713,h001713,1;22;24;3;5
h_h001719,h001719,21;22;26;4;7
h_h001720,h001720,1;22
h_h001724,h001724,21;22;26
h_h001726,h001726,11;2;23;6;7
h_h001727,h001727,1;22;26;4
h_h001728,h001728,4;2;6;27;23;22;10;3;1;11;12;9;26;24;28
h_h001730,h001730,1;2;21;22;24
h_h001731,h001731,21;22;24;26;27
h_h001737,h001737,2;24;27;28;3
h_h001739,h001739,2;6
h_h001742,h001742,10;11;2;22;5
h_h001744,h001744,1;2;22;5;7
h_h001750,h001750,21;23
h_h001752,h001752,1;2;3;4;7
h_h001755,h001755,1;4;6;22
h_h001763,h001763,1;27;28;3;7
h_h001767,h001767,10;2;21;26;6
h_h001768,h001768,4;21
h_h001771,h001771,22;24;26;5;6
h_h001784,h001784,1;24;28;4;5
h_h001788,h001788,13;21;23;5;6
h_h001789,h001789,1;12;5;22
h_h001794,h001794,1;10;2;21;4
h_h001796,h001796,1;28;9
h_h001797,h001797,1;22;23
h_h001799,h001799,2;4;5;6;7
h_h001803,h001803,21;22;26
h_h001807,h001807,2;22;23;4
h_h001811,h001811,1;2;3;4;5
h_h001819,h001819,1;21;22;24;5
h_h001820,h001820,1;22;26;4;6
h_h001831,h001831,2;28;5
h_h001835,h001835,2;1;21;4;26;28;22
h_h001838,h001838,10;21;22;24;6
h_h001842,h001842,2;22;26;5
h_h001843,h001843,21;22;23;24;26
h_h001844,h001844,1;21;22;23;26
h_h001847,h001847,1;2;3;5;6
h_h001849,h001849,2;22;23;26;3
h_h001850,h001850,1;21;24;25;27
h_h001851,h001851,24;3;4
h_h001853,h001853,22;23;24;26;28
h_h001860,h001860,22;23;24
h_h001861,h001861,1;2;21;6;9
h_h001863,h001863,22;23;5;7
h_h001865,h001865,1;2;22;23;27
h_h001873,h001873,5;5;1;22;21
h_h001874,h001874,1;10;23;4;5
h_h001878,h001878,1;21;3
h_h001883,h001883,22;24;26;27;28
h_h001889,h001889,1;21;5
h_h001898,h001898,23;24;27;4;5
h_h001903,h001903,1;2;3;4;5
h_h001904,h001904,1;3;4;5;6
h_h001905,h001905,10;23;27;3;5
h_h001906,h001906,1;22;23;24;4
h_h001910,h001910,21;22;27;5
h_h001913,h001913,21;22;23;24;5
h_h001914,h001914,1;22;23;24
h_h001919,h001919,1;21;22;4;5
h_h001933,h001933,24;26;21;22
h_h001935,h001935,1;3;27;6;12;13;21;22;23;26;27;28
h_h001938,h001938,21;22;26;5
h_h001954,h001954,1;22;24;26;6
h_h001955,h001955,22;23;24;26
h_h001959,h001959,24;26;27;28;5
h_h001961,h001961,21;5;10;13;22;24;23;26;27;28;1
h_h001965,h001965,2;22;27;6;9
h_h001966,h001966,1;23;7;24;21;26;27;28;2
h_h001976,h001976,2;21;22;23;24
h_h001977,h001977,22;21;24;26
h_h001978,h001978,10;23;24;28;5
h_h001984,h001984,21;22;24;26;5
h_h001985,h001985,1;2;22;5;6
h_h001988,h001988,1;6;5;3;23;27
h_h001989,h001989,2;22;24;26;5
h_h001991,h001991,22;24;27;5
h_h001999,h001999,1;2;22;4
h_h002000,h002000,1;5;6
h_h002006,h002006,1;2;3;4;5
h_h002007,h002007,24;28;5
h_h002014,h002014,1;2;21;22;26
h_h002018,h002018,22;3
h_h002027,h002027,2;5
h_h002028,h002028,12;21;5;7;8
h_h002029,h002029,11;2;23;6
h_h002035,h002035,21;22;27;5;7
h_h002037,h002037,2;22;23;6
h_h002039,h002039,2;21;22;23;4
h_h002042,h002042,1;2;3;5;6
h_h002044,h002044,1;2;23;5
h_h002046,h002046,1;22;24;26;9
h_h002048,h002048,11;21;28;3;6
h_h002050,h002050,2;22;24;28;6
h_h002083,h002083,22;24;4;5;7
h_h002084,h002084,2;22;5;6
h_h002087,h002087,1;2;3;4;5
h_h002090,h002090,2;22;26;5;6
h_h002091,h002091,22;23;4;5;7
h_h002092,h002092,1;2;22;4;5
h_h002095,h002095,1;4;5;22;24;26;1;28;21;7
h_h002096,h002096,1;3;6;8;22;26;27;28
h_h002099,h002099,1;10;3;4;5
h_h002100,h002100,1;10;11;2;4
h_h002107,h002107,1;2;21;4
h_h002113,h002113,1;10;2;6
h_h002114,h002114,1;22;5;6;7
h_h002119,h002119,1;22;3;4;5
h_h002122,h002122,24;28;4
h_h002125,h002125,11;2;21;26;27
h_h002129,h002129,27;28;5;6;9
h_h002130,h002130,1;2;22;23;5
h_h002132,h002132,1;22;26;4;5
h_h002133,h002133,12;2;21;22;26
h_h002138,h002138,12;21;22;23;26
h_h002139,h002139,1;2;3;4;5
h_h002140,h002140,22;24;26
h_h002143,h002143,12;21;22;3;4
h_h002145,h002145,1;10;24;4;6
h_h002150,h002150,22;28;5;6
h_h002159,h002159,22;24;5;8
h_h002163,h002163,21;22;27;28
h_h002165,h002165,22;27
h_h002167,h002167,2;26
h_h002170,h002170,1;21;22;26;27
h_h002178,h002178,1;22;24;4;5
h_h002182,h002182,5;22;26
h_h002183,h002183,1;27
h_h002184,h002184,2;22;27
h_h002195,h002195,21;22;23;5
h_h002196,h002196,22;27;9
h_h002198,h002198,10;21;22;23;26
h_h002199,h002199,1;5;7;6;27;12;23;22;26;21;2
h_h002203,h002203,1;27;6
h_h002208,h002208,21;22;26
h_h002209,h002209,22;24;26;3
h_h002244,h002244,1;12;13;5;8
h_h002246,h002246,21;22;23
h_h002251,h002251,1;21;23;3;4
h_h002254,h002254,2;5;6;10;23;22;21
h_h002260,h002260,3;4;24;26;28;22
h_h002263,h002263,22;23;6
h_h002265,h002265,2;22;24;26
h_h002268,h002268,21;22;24;26;27
h_h002277,h002277,1;23;26
h_h002283,h002283,1;22;26;3;8
h_h002285,h002285,12;2;24;4;5
h_h002291,h002291,23;5
h_h002293,h002293,2;22;23;4;5
h_h002295,h002295,22
h_h002296,h002296,11;5;6;7;9
h_h002297,h002297,11;21;22
h_h002300,h002300,23;22;21;28;7;21;23;1
h_h002302,h002302,1;22;23;5;9
h_h002308,h002308,1;2;26;27;28
h_h002310,h002310,1;2;22;3;6
h_h002311,h002311,1;6;2;11;22;21;26
h_h002316,h002316,2;21;24;5
h_h002318,h002318,1;2;21;22;5
h_h002322,h002322,1;2;22;26;5
